AriaId,FamilyInstrumentation,FileName,Instrumentation,Key,KeySignatureType,Label_BasicPassion,Label_Passions,Label_Sentiment,Label_TextId,Label_Time,Mode,NumberOfParts,PartBs_AbsoluteIntervallicKurtosis,PartBs_AbsoluteIntervallicMean,PartBs_AbsoluteIntervallicSkewness,PartBs_AbsoluteIntervallicStd,PartBs_Density,PartBs_HighestNoteIndex,PartBs_IntervallicKurtosis,PartBs_IntervallicMean,PartBs_IntervallicSkewness,PartBs_IntervallicStd,PartBs_IntervalsAugmentedAll,PartBs_IntervalsDiminishedAll,PartBs_IntervalsMajorAll,PartBs_IntervalsMinorAll,PartBs_IntervalsPerfectAll,PartBs_LeapsAll,PartBs_LowestNoteIndex,PartBs_RepeatedNotes,PartBs_SoundingDensity,PartBs_StepwiseMotionAll,PartVnI_AbsoluteIntervallicKurtosis,PartVnI_AbsoluteIntervallicMean,PartVnI_AbsoluteIntervallicSkewness,PartVnI_AbsoluteIntervallicStd,PartVnI_Density,PartVnI_HighestNoteIndex,PartVnI_IntervallicKurtosis,PartVnI_IntervallicMean,PartVnI_IntervallicSkewness,PartVnI_IntervallicStd,PartVnI_IntervalsAugmentedAll,PartVnI_IntervalsDiminishedAll,PartVnI_IntervalsMajorAll,PartVnI_IntervalsMinorAll,PartVnI_IntervalsPerfectAll,PartVnI_LeapsAll,PartVnI_LowestNoteIndex,PartVnI_RepeatedNotes,PartVnI_SoundingDensity,PartVnI_StepwiseMotionAll,PartVoice_AbsoluteIntervallicKurtosis,PartVoice_AbsoluteIntervallicMean,PartVoice_AbsoluteIntervallicSkewness,PartVoice_AbsoluteIntervallicStd,PartVoice_Density,PartVoice_HighestNoteIndex,PartVoice_IntervallicKurtosis,PartVoice_IntervallicMean,PartVoice_IntervallicSkewness,PartVoice_IntervallicStd,PartVoice_IntervalsAugmentedAll,PartVoice_IntervalsDiminishedAll,PartVoice_IntervalsMajorAll,PartVoice_IntervalsMinorAll,PartVoice_IntervalsPerfectAll,PartVoice_LeapsAll,PartVoice_LowestNoteIndex,PartVoice_RepeatedNotes,PartVoice_SoundingDensity,PartVoice_StepwiseMotionAll,PartVoice_SyllabicRatio,Score_Density,Score_MeasuresMean,Score_SoundingDensity,Score_SoundingMeasuresMean,Tempo,TempoGrouped1,TempoGrouped2,TempoNumeric,TimeSignature,TimeSignatureGrouped
0377,str,Did01M-Dovrei_ma-1780-Astarita[1.02][0377].xml,"vn,va,bs",A,s,,,,Did01M,,major,5,2.425032666204755,2.537037037037037,1.721220848462281,3.993981280114512,0.981981981981982,59,3.286129905752211,-0.1111111111111111,0.0728343851194237,4.736679962975237,0.0092592592592592,0.0,0.1203703703703703,0.0462962962962962,0.8240740740740741,0.3055555555555556,40,0.5833333333333334,1.0092592592592593,0.1111111111111111,6.115809646227936,2.323529411764706,2.0495241624646523,2.199048734974681,2.1531531531531534,85.0,2.736292248914853,-0.0126050420168067,0.3991285577833919,3.2026901830727934,0.0084033613445378,0.0084033613445378,0.3193277310924369,0.4033613445378151,0.2605042016806723,0.3907563025210084,59.0,0.1974789915966386,2.2129629629629632,0.4117647058823529,5.079194522132694,2.2215568862275448,2.0415972515858254,2.1548521812294417,1.4864864864864864,83.0,2.6912912397750155,-0.0419161676646706,1.2166500188644254,3.099462241373637,0.0059880239520958,0.0059880239520958,0.2934131736526946,0.4730538922155688,0.2215568862275449,0.3293413173652694,69.0,0.1796407185628742,1.5277777777777777,0.4910179640718562,1.6336633663366336,1.6576576576576578,37.0,1.7037037037037035,36.0,Andante,Andante,Moderate,72.0,3/4,simple triple
0378,"ww,br,str",Did09M-Son_quel-1780-Astarita[1.07][0378].xml,"ob,hn,vn,va,bs",D,s,hatred,anger,Negative,Did09M,Present,major,9,9.34705877971146,1.0081595648232091,2.9583101407275314,2.428454761003404,1.780645161290323,62,10.330737594808522,0.0,-0.567695908121567,2.629581819313598,0.0027198549410698,0.0,0.0625566636446056,0.0507706255666364,0.8839528558476881,0.1441523118766999,40,0.7815049864007253,1.780645161290323,0.0743427017225748,5.8502981359455735,2.2491738268341046,2.2227276716185624,2.8385877360943046,2.4370967741935483,88.0,4.56311645039872,0.0046265697290152,0.7687769132047412,3.6221109280921664,0.0006609385327164,0.0026437541308658,0.3377395902181097,0.2974223397224058,0.3615333773959022,0.2584269662921348,61.0,0.2987442167878387,2.501655629139073,0.4428288169200264,3.868754389111177,2.3115044247787613,1.6569488232442064,2.2373264904550108,0.9,64.0,1.9699987963302945,0.0,0.4065945461989793,3.2184089280836883,0.0053097345132743,0.0194690265486725,0.3557522123893805,0.3221238938053097,0.2973451327433628,0.3309734513274336,47.0,0.215929203539823,1.1434426229508197,0.4530973451327433,1.7275541795665634,1.875483870967742,155.0,1.982946793997272,146.6,Allegro,Allegro,Fast,112.0,4/4,simple duple
0383,str,Dem14M-Se_tutti-1733-Caldara[2.06][0383].xml,"vn,va,bs",c,b,sadness,"sadness,generosity",Negative,Dem14M,Past,minor,5,0.2218066413279662,3.395238095238095,1.2153525188503826,4.15385636129996,1.7583333333333333,63,1.18168763843242,-0.0047619047619047,-0.2932014856782498,5.37003703804074,0.0047619047619047,0.0142857142857142,0.1809523809523809,0.1571428571428571,0.6428571428571429,0.4047619047619047,39,0.3523809523809524,1.8189655172413792,0.2428571428571428,1.5163574183185915,2.3179723502304146,1.457834993921058,3.0845042129931826,1.7916666666666667,86.0,2.141147799201632,-0.0230414746543778,-0.0912535754194368,3.861541618261829,0.0046082949308755,0.032258064516129,0.1935483870967742,0.2626728110599078,0.5069124423963134,0.2949308755760368,63.0,0.4147465437788018,1.7916666666666667,0.2903225806451613,2.060954390220082,1.9268292682926829,1.6300328629200271,2.326507026858417,1.0083333333333333,80.0,2.309191288867754,-0.040650406504065,0.5079079235453371,3.0255696496117013,0.008130081300813,0.040650406504065,0.2357723577235772,0.3252032520325203,0.3902439024390244,0.2357723577235772,65.0,0.3170731707317073,1.5125,0.4471544715447154,1.2474226804123711,1.43,30.0,1.716,25.0,ND,ND,nd,,4/4,simple duple
0384,str,Did02M-Diro_che-1726-Vinci[1.03][0384].xml,"vn,va,bs",G,s,love,"love,sadness,generosity",Positive,Did02M,Future,major,5,4.269972049991024,1.7508196721311475,2.1352122694113285,2.856814507201877,1.6195652173913044,62,4.862737512117367,-0.0262295081967213,-0.2007870792825225,3.352036971014409,0.0065573770491803,0.0065573770491803,0.1836065573770491,0.1540983606557377,0.6491803278688525,0.2131147540983606,38,0.5245901639344263,1.6555555555555554,0.2622950819672131,6.709016588242783,2.5792079207920797,2.413319845046295,2.8936764060215663,2.1956521739130435,86.0,4.3552982319180416,0.0,0.382762910491407,3.878425405087583,0.0074257425742574,0.0,0.4628712871287129,0.2772277227722772,0.2524752475247525,0.245049504950495,55.0,0.1559405940594059,2.1956521739130435,0.599009900990099,4.988177440178924,2.2358490566037736,2.219733658018183,2.4612711499935505,1.1521739130434785,79.0,3.4963304335979046,0.0188679245283018,0.015928055814021,3.328695094869174,0.0047169811320754,0.0,0.410377358490566,0.3443396226415094,0.240566037735849,0.2028301886792453,64.0,0.1650943396226415,1.7096774193548387,0.6320754716981132,1.308641975308642,1.7293478260869564,46.0,1.8673708920187797,42.6,ND,ND,nd,,4/4,simple duple
0385,str,Did06M-Se_dalle-1780-Astarita[1.08][0385].xml,"vn,va,bs",F,b,wonder,"esteem,boldness",Negative,Did06M,Future,major,5,2.049120293001792,2.6561514195583595,1.643724241069549,3.651564821810731,0.913793103448276,64,2.6781803497385974,0.0,-0.6520834458915136,4.517896900667753,0.0031545741324921,0.0,0.2018927444794952,0.1293375394321766,0.6656151419558359,0.3406940063091482,40,0.4353312302839117,0.9298245614035088,0.22397476340694,14.012625471804352,2.596707818930041,3.1679181101185905,3.1658469762988863,1.399425287356322,86.0,8.426186759691454,-0.0246913580246913,1.5849838388285904,4.096189756725196,0.0,0.0061728395061728,0.2921810699588477,0.3744855967078189,0.3271604938271605,0.3888888888888889,60.0,0.2325102880658436,1.399425287356322,0.3786008230452675,1.753295048410802,2.865800865800866,1.3723782240000262,2.3076807733041216,0.6666666666666666,67.0,0.6298108255150305,-0.0519480519480519,0.8257377594875898,3.683911333125859,0.0,0.0086580086580086,0.3203463203463203,0.4761904761904761,0.1948051948051948,0.4588744588744589,52.0,0.0822510822510822,0.8992248062015503,0.4588744588744589,1.2083333333333333,1.0913793103448275,116.0,1.1593406593406594,109.2,Allegretto,Allegretto,Fast,78.0,3/8,simple triple
0386,str,Dem22M-Misero_pargoletto-1733-Caldara[3.05][0386].xml,"vn,va,bs",b,s,sadness,"terror,pity",Negative,Dem22M,Past,minor,5,1.470481919675163,3.0569259962049338,1.651623241566477,4.03084406055613,2.4858490566037736,64,2.3431609159345204,-0.0018975332068311,0.0686810012836608,5.060658312138672,0.0151802656546489,0.0075901328273244,0.286527514231499,0.2314990512333966,0.4592030360531309,0.2713472485768501,40,0.2599620493358633,2.635,0.4686907020872865,0.7159297148602453,3.254777070063694,1.4529190566997447,4.0918774631702695,2.212264150943396,86.0,1.7000053943095148,0.019108280254777,0.0126490833360086,5.230603078503108,0.0063694267515923,0.0084925690021231,0.2993630573248407,0.2335456475583864,0.4522292993630573,0.2717622080679405,55.0,0.2356687898089172,3.168918918918919,0.4925690021231422,2.069025385083454,2.316872427983539,1.4172009055806305,2.1690924550833355,1.1179245283018868,78.0,1.2046004607949214,-0.0205761316872428,0.2798750789742224,3.177202573904644,0.0041152263374485,0.0,0.3415637860082304,0.3333333333333333,0.3209876543209876,0.2962962962962963,64.0,0.176954732510288,1.5192307692307692,0.5267489711934157,1.3093922651933705,1.7735849056603774,53.0,2.447916666666667,38.4,Allegro moderato,Allegro,Fast,90.0,4/4,simple duple
0388,str,Did04M-Grato_rende-1726-Vinci[1.06][0388].xml,"vn,va,bs",F,b,love,"veneration,abjectness",Negative,Did04M,Future,major,5,6.085185654457272,2.8526315789473684,2.3732061612774094,3.451764125463018,0.7958333333333333,60,4.587860844187936,-0.0421052631578947,0.3744583053394837,4.482572460304118,0.0052631578947368,0.0,0.4,0.2894736842105263,0.3052631578947368,0.2842105263157894,36,0.1473684210526315,0.7958333333333333,0.5684210526315789,19.83938377403604,2.6359832635983262,3.5637946712076336,2.748055495822833,1.0,86.0,8.662452241468202,-0.0334728033472803,1.7333807780731174,3.811598959552135,0.0,0.0,0.3891213389121339,0.3849372384937238,0.2259414225941422,0.3054393305439331,60.0,0.0753138075313807,1.0810810810810811,0.6192468619246861,2.11242583469068,2.5804597701149423,1.5228454911114426,2.188215367049563,0.7291666666666667,74.0,0.9524860959354772,-0.0172413793103448,0.6484263738797494,3.3889895469729217,0.0,0.0,0.4137931034482758,0.3563218390804598,0.2298850574712643,0.2988505747126437,59.0,0.0747126436781609,0.9408602150537636,0.6264367816091954,1.4830508474576272,0.8641666666666667,80.0,0.9342342342342344,74.0,ND,ND,nd,,3/8,simple triple
0389,str,Dem25M-Non_dura-1733-Caldara[3.08][0389].xml,"vn,va,bs",G,s,desire,hope,Positive,Dem25M,Future,major,5,1.048585350735868,3.685138539042821,1.4050287986160055,3.647900433008322,1.6864406779661016,64,1.1335264407349852,-0.0025188916876574,-0.0431965142394455,5.188613573092487,0.0,0.0025188916876574,0.3350125944584383,0.2947103274559194,0.3677581863979849,0.4408060453400503,38,0.1007556675062972,1.6864406779661016,0.4584382871536523,4.349058639653054,4.876254180602007,1.6415659865520833,3.809393813163194,1.2542372881355932,84.0,1.0675662105804262,-0.0267558528428093,0.8310848400877198,6.194223860892489,0.0066889632107023,0.0,0.354515050167224,0.354515050167224,0.2842809364548495,0.7224080267558528,55.0,0.0367892976588628,1.681818181818182,0.2408026755852843,5.442118839905144,2.361867704280156,2.1262258089314705,2.1788635794960807,1.0932203389830508,80.0,2.502930167125342,-0.0194552529182879,-0.0550779593260492,3.216718244514344,0.0038910505836575,0.0038910505836575,0.4980544747081712,0.2723735408560311,0.2217898832684824,0.2412451361867704,62.0,0.1245136186770428,1.7432432432432432,0.6342412451361867,1.7315436241610738,1.2118644067796611,59.0,1.639908256880734,43.6,Allegro,Allegro,Fast,120.0,4/4,simple duple
0390,str,Dem24M-Che_mai-1733-Caldara[3.07][0390].xml,"vn,va,bs",c,b,sadness,"despair,irresolution",Negative,Dem24M,Present,minor,5,3.6346568061744806,2.6666666666666665,2.095885266041421,3.0316798647858207,1.9506172839506173,65,3.1114076653429183,0.0,0.2979950623776278,4.040401064786912,0.0095238095238095,0.0063492063492063,0.4349206349206349,0.2761904761904762,0.273015873015873,0.2222222222222222,39,0.1365079365079365,2.025641025641025,0.6412698412698413,4.466882299170409,3.1073446327683616,2.089967047275962,3.903917152427346,2.1604938271604937,84.0,3.860048479678341,0.0,-0.5938362851887184,4.992345415521181,0.0,0.0084745762711864,0.4152542372881356,0.3135593220338983,0.2627118644067797,0.2627118644067797,55.0,0.1694915254237288,2.1604938271604937,0.5677966101694916,4.237651861173652,1.7546012269938651,1.876456237838827,2.123042379449067,0.9876543209876544,79.0,3.3424876665542254,0.0,0.3277183195472829,2.757705254664635,0.0061349693251533,0.0306748466257668,0.1963190184049079,0.3312883435582822,0.4355828220858895,0.2208588957055214,66.0,0.3312883435582822,1.2698412698412698,0.4478527607361963,1.1510791366906474,1.5234567901234568,81.0,1.892638036809816,65.2,Moderato,Moderato,Moderate,108.0,2/4,simple duple
0391,str,Dem23M-Odo_il-1733-Caldara[3.06][0391].xml,"vn,va,bs",C,n,sadness,"fear,irresolution",Negative,Dem23M,Present,major,5,-1.1537458923651969,5.201298701298701,0.644423146857384,4.615892385872884,1.4983818770226538,64,-0.2874988092309176,-0.0021645021645021,-0.0409545148228059,6.958351126695276,0.0064935064935064,0.0,0.3354978354978355,0.2251082251082251,0.4329004329004329,0.5346320346320347,36,0.0822510822510822,1.4983818770226538,0.3831168831168831,6.29471285611905,3.358407079646017,2.217969349690832,3.510496788330824,1.4239482200647249,86.0,3.5842105258728125,-0.0221238938053097,0.9801958096012414,4.860761658916601,0.0,0.0,0.415929203539823,0.2853982300884956,0.2986725663716814,0.4004424778761062,57.0,0.1128318584070796,1.8565400843881856,0.4867256637168141,3.962098949603529,2.4939759036144578,1.94435407517688,2.285504004658239,1.0647249190938513,76.0,1.993438490571596,0.0060240963855421,0.2956164568130162,3.385586987535972,0.0,0.0060240963855421,0.4698795180722891,0.3132530120481928,0.2108433734939759,0.253012048192771,59.0,0.0933734939759036,1.5666666666666669,0.6536144578313253,2.35,1.2375404530744336,103.0,1.5582722086389569,81.8,ND,ND,nd,,3/4,simple triple
0393,str,Did05M-Fra_lo-1726-Vinci[1.07][0393].xml,"vn,va,bs",D,s,wonder,"pride,abjectness",Negative,Did05M,Present,major,5,-0.246562820027044,3.754807692307693,1.0680970142894457,4.142681803279799,1.3,62,0.6847253930571182,-0.0144230769230769,0.2731176437824117,5.597168336342816,0.0,0.0048076923076923,0.2596153846153846,0.1971153846153846,0.5384615384615384,0.4086538461538461,40,0.2403846153846154,1.3,0.3509615384615384,4.8912705370242415,2.861431870669746,2.049631929910696,3.317213073444342,2.70625,85.0,3.5855873509472884,-0.0346420323325635,0.7031137477440793,4.38285811997186,0.0023094688221709,0.0,0.3648960739030023,0.3210161662817552,0.3117782909930716,0.3048498845265588,57.0,0.2009237875288683,2.70625,0.4942263279445728,2.579336411342112,2.4,1.7765008832416862,2.5232774587544404,1.56875,74.0,2.127507089331249,-0.0392156862745098,0.264315497549329,3.4854070600944334,0.0039215686274509,0.0,0.403921568627451,0.3529411764705882,0.2392156862745098,0.2431372549019607,57.0,0.1647058823529411,2.2410714285714284,0.592156862745098,1.7191780821917808,1.875,40.0,1.9946808510638296,37.6,ND,ND,nd,,4/4,simple duple
0394,str,Did06M-Se_dalle-1726-Vinci[1.08][0394].xml,"vn,va,bs",Bb,b,wonder,"esteem,boldness",Negative,Did06M,Future,major,5,2.36046913302894,2.139593908629441,1.7105671431802474,3.12476862655945,1.431159420289855,60,3.064980691640081,-0.0177664974619289,0.3336640666527029,3.78858457947309,0.0050761421319796,0.0025380710659898,0.1802030456852792,0.1319796954314721,0.6802030456852792,0.2817258883248731,41,0.4923857868020304,1.431159420289855,0.2258883248730964,13.619887065804203,2.789230769230769,3.195462633680614,3.716892810596192,2.347826086956522,86.0,9.251220712106775,-0.0107692307692307,2.0377075641326443,4.648329987468124,0.0,0.0,0.34,0.2292307692307692,0.4307692307692308,0.343076923076923,55.0,0.2630769230769231,2.347826086956522,0.3938461538461538,5.6955744985693535,2.287009063444109,2.316920599175204,2.3866637923036755,1.177536231884058,79.0,3.495969621599496,-0.0211480362537764,0.0734595731265035,3.307865723954923,0.0,0.0,0.4622356495468278,0.3081570996978852,0.229607250755287,0.1963746223564954,63.0,0.1419939577039275,1.6927083333333333,0.6616314199395771,1.8361581920903955,1.694927536231884,69.0,1.804783950617284,64.8,ND,ND,nd,,4/4,simple duple
0395,"ww,str",Did07M-Quando_saprai-1726-Vinci[1.10][0395].xml,"ob,vn,va,bs",G,s,wonder,"pride,boldness",Negative,Did07M,Future,major,7,1.8844891279156053,3.602941176470588,1.5587870086197229,3.9559930000510897,1.75,62,1.838139068245832,-0.0294117647058823,-0.2026407391631672,5.355193604874743,0.0036764705882352,0.0,0.3308823529411764,0.2169117647058823,0.4485294117647059,0.4044117647058823,38,0.1838235294117647,1.75,0.4117647058823529,8.03830917351957,3.0720461095100866,2.3329654040423087,3.1279085180499977,2.230769230769231,86.0,3.981099756850047,-0.0230547550432276,0.7780531379450725,4.387256757402594,0.0,0.0028818443804034,0.4121037463976945,0.3025936599423631,0.2824207492795389,0.3371757925072046,62.0,0.100864553314121,2.289473684210526,0.5619596541786743,1.65270230105551,3.041825095057034,1.581383876693868,3.0244171250657104,1.6730769230769231,67.0,1.4727112525596144,0.0152091254752851,-0.2968542941603099,4.2935861821358445,0.0,0.0,0.4562737642585551,0.2585551330798479,0.2851711026615969,0.2813688212927757,50.0,0.0950570342205323,2.0390625,0.623574144486692,1.4745762711864407,1.985897435897436,39.0,2.081989247311828,37.2,ND,ND,nd,,4/4,simple duple
0398,"ww,br,str",Did07M-Quando_saprai-1780-Astarita[1.10][0398].xml,"ob,hn,vn,va,bs",Bb,b,wonder,"pride,boldness",Negative,Did07M,Future,major,9,5.957987512097713,1.3002114164904863,2.526154021075207,2.800744413084686,1.517628205128205,62,7.138541110021155,-0.0126849894291754,-0.3153381438943138,3.0880976113583407,0.0021141649048625,0.0,0.0739957716701902,0.0644820295983086,0.8594080338266384,0.1638477801268499,41,0.7241014799154334,1.599662162162162,0.1120507399577167,16.739888340848633,1.7465648854961833,3.317566052739738,2.439467239797425,2.0993589743589745,86.0,11.234838700648588,0.0,0.3598098962050477,3.000636550750867,0.0030534351145038,0.0022900763358778,0.299236641221374,0.2572519083969465,0.4381679389312977,0.2083969465648855,57.0,0.3732824427480916,2.0993589743589745,0.4183206106870229,5.98408827013985,2.3439716312056738,2.14096631105787,2.085758826414178,0.8958333333333334,69.0,2.4196969594582294,0.0,0.4551557724474665,3.139164170187502,0.0070921985815602,0.0141843971631205,0.4308510638297872,0.3528368794326241,0.1950354609929078,0.2907801418439716,53.0,0.1134751773049645,1.225877192982456,0.5957446808510638,2.41991341991342,1.7298076923076924,156.0,1.8482876712328768,146.0,Allegro,Allegro,Fast,108.0,4/4,simple duple
0399,str,Dem18M-La_destra-1733-Caldara[2.11][0399].xml,"vn,va,bs",a,n,sadness,"sadness,love",Negative,Dem18M,Future,minor,6,4.420105837709857,2.219931271477664,2.1099887676668465,3.829074074906644,1.8024691358024687,62,5.089879638076685,-0.0412371134020618,0.0981814127765752,4.427774857466327,0.0103092783505154,0.0103092783505154,0.140893470790378,0.1099656357388316,0.7285223367697594,0.2611683848797251,38,0.5738831615120275,1.8364779874213837,0.1649484536082474,5.700262854665958,1.3449612403100777,2.605102594666997,2.857373865466707,1.5987654320987654,81.0,7.061054452656908,-0.0736434108527131,0.1731812800192524,3.158338216939863,0.0116279069767441,0.0,0.1550387596899224,0.1744186046511628,0.6589147286821705,0.1317829457364341,57.0,0.6395348837209303,1.9185185185185183,0.2286821705426356,3.144771309971449,1.8928571428571428,1.6546904559448683,1.90474581717788,0.6975308641975309,77.0,1.948392366525581,0.0,0.1086277528784333,2.69132741286586,0.0,0.0089285714285714,0.3392857142857143,0.3482142857142857,0.3035714285714285,0.2321428571428571,62.0,0.2321428571428571,1.1770833333333333,0.5357142857142857,1.2417582417582418,1.2767489711934157,54.0,1.668010752688172,41.333333333333336,Andante,Andante,Moderate,76.0,3/4,simple triple
0400,str,Dem19M-Non_odi-1733-Caldara[3.01][0400].xml,"vn,va,bs",D,s,wonder,confusion,Negative,Dem19M,Future,major,5,3.842829687262557,3.1106194690265485,1.7395457113145143,2.486535371152524,1.5154639175257731,62,1.1576858409298325,0.0,0.0303061999945231,3.9850051537467337,0.0,0.0,0.493362831858407,0.2610619469026549,0.245575221238938,0.493362831858407,40,0.0884955752212389,1.53125,0.4181415929203539,1.3018020143311275,3.2433234421364987,1.3684200007663625,4.188294159855369,1.161512027491409,85.0,1.8979851720729748,-0.0563798219584569,0.3953352578551559,5.299912618153985,0.0029673590504451,0.0029673590504451,0.2670623145400593,0.1810089020771513,0.5459940652818991,0.3412462908011869,59.0,0.4065281899109792,1.5022222222222223,0.2522255192878338,3.2938335855413907,3.463519313304721,1.7415867590038856,3.5036556734772297,0.7869415807560137,64.0,2.101696038284232,0.0214592274678111,0.258254964298711,4.931816438059953,0.0,0.0085836909871244,0.3175965665236051,0.2660944206008583,0.407725321888412,0.4678111587982833,42.0,0.1630901287553648,1.1743589743589742,0.3690987124463519,1.7218045112781954,0.9731958762886596,97.0,1.3258426966292134,71.2,Allegro,Allegro,Fast,120.0,3/8,simple triple
0401,str,Dem20M-Nel_tuo-1733-Caldara[3.02][0401].xml,"vn,va,bs",c,b,wonder,"esteem,shame",Positive,Dem20M,Present,minor,5,0.9676310694912464,3.8,1.4634333036662908,3.8034021958600506,2.1,63,1.2051423575317708,0.0149253731343283,-0.1395691353370736,5.380416188611958,0.017910447761194,0.0119402985074626,0.444776119402985,0.235820895522388,0.2895522388059701,0.3492537313432836,38,0.0417910447761194,2.333333333333333,0.608955223880597,8.839595474494022,2.3504273504273505,2.744860759107752,2.2064175462224704,2.19375,80.0,3.927706131637244,-0.0199430199430199,-0.0801865782112156,3.2261699533925,0.0056980056980056,0.0085470085470085,0.5555555555555556,0.3190883190883191,0.1111111111111111,0.1851851851851851,55.0,0.0598290598290598,3.25,0.7549857549857549,5.535208686925369,2.049618320610687,2.022712880342276,1.853189196652698,1.625,79.0,2.3159380458579006,-0.0038167938931297,0.3674477490815218,2.766103102278943,0.0076335877862595,0.0038167938931297,0.4045801526717557,0.3396946564885496,0.2442748091603053,0.2061068702290076,65.0,0.1412213740458015,2.2413793103448274,0.6526717557251909,2.1311475409836067,1.845,40.0,2.617021276595745,28.2,Tempo giusto,A tempo,nd,76.0,4/4,simple duple
0402,str,Dem21M-Ah_che-1733-Caldara[3.03][0402].xml,"vn,va,bs",E,s,wonder,confusion,Neutral,Dem21M,Present,major,5,1.2677818144109594,3.617721518987342,1.539072181317187,3.4893878091518555,1.688034188034188,61,1.2311539425905362,0.0278481012658227,0.2291519464652467,5.029530478052608,0.0151898734177215,0.0025316455696202,0.4658227848101265,0.2329113924050632,0.2835443037974683,0.3569620253164557,40,0.0430379746835443,1.688034188034188,0.6,21.132781558423986,1.7005813953488371,3.76820117871612,2.105220419282419,1.4700854700854702,87.0,11.951029043890385,-0.0436046511627907,1.274844922176306,2.707481229314805,0.005813953488372,0.002906976744186,0.3953488372093023,0.2877906976744186,0.3081395348837209,0.1308139534883721,57.0,0.2645348837209302,1.9111111111111112,0.6046511627906976,5.1633090484373625,2.3317073170731706,2.078514853382503,2.191163070196122,0.8675213675213675,66.0,2.5092668881601368,-0.048780487804878,0.0774856899022077,3.203484771615178,0.0048780487804878,0.0048780487804878,0.448780487804878,0.3073170731707317,0.2341463414634146,0.2439024390243902,49.0,0.1268292682926829,1.5378787878787878,0.6292682926829268,1.6370967741935485,1.235897435897436,117.0,1.6932084309133488,85.4,ND,ND,nd,,2/2,simple duple
0403,str,Dem16M-Felice_eta-1733-Caldara[2.08][0403].xml,"vn,va,bs",Bb,b,sadness,"repentance,irresolution",Negative,Dem16M,Past,major,5,-0.2428671675874021,4.409375,0.9446394864477275,3.928583413042014,1.5047169811320755,62,0.1582104161670363,-0.003125,-0.0192255719809351,5.910777806600149,0.009375,0.0,0.3125,0.178125,0.5,0.546875,39,0.128125,1.733695652173913,0.325,10.807185413589083,2.0657894736842106,2.677536615465097,2.0022110392491475,2.10377358490566,84.0,4.5984743391002505,0.0087719298245614,-0.9713421684077242,2.8784782732978367,0.0,0.0021929824561403,0.4429824561403508,0.3179824561403508,0.2368421052631578,0.2083333333333333,60.0,0.1578947368421052,2.5930232558139537,0.6337719298245614,5.918381205130105,2.3786764705882355,2.2786141027970586,2.200298808564873,1.278301886792453,82.0,2.7449891502675765,0.025735294117647,0.5171442473310378,3.243397979535888,0.0,0.0036764705882352,0.4595588235294117,0.3566176470588235,0.1801470588235294,0.2573529411764705,64.0,0.1029411764705882,2.1171875,0.6397058823529411,2.398230088495575,1.5037735849056604,53.0,2.0541237113402064,38.8,Allegro,Allegro,Fast,120.0,4/4,simple duple
0404,str,Dem17M-Perfidi_gia-1733-Caldara[2.10][0404].xml,"vn,va,bs",e,s,hatred,"anger,pride",Negative,Dem17M,Present,minor,5,2.262200239910052,3.188010899182561,1.709313794194298,3.300946729554461,1.6727272727272726,64,1.9029679929733796,0.0054495912806539,-0.1277687389862474,4.592102123733938,0.0054495912806539,0.0108991825613079,0.3378746594005449,0.335149863760218,0.3106267029972752,0.4141689373297003,38,0.1253405994550408,1.6727272727272726,0.4604904632152589,-1.4012958726571334,5.6414634146341465,0.1563908055632237,4.36150506815462,1.8681818181818184,76.0,-0.8673393949200556,-0.0024390243902439,0.0496388755692792,7.136290661356455,0.0024390243902439,0.0024390243902439,0.2463414634146341,0.3536585365853658,0.3951219512195122,0.6463414634146342,55.0,0.1390243902439024,2.7039473684210527,0.2146341463414634,1.6713418924836727,3.368794326241135,1.3261902144223277,2.562836916534217,1.2863636363636364,74.0,0.3595746531902968,-0.0425531914893617,0.1462918536353424,4.237390488912202,0.0,0.0035460992907801,0.3936170212765957,0.3865248226950354,0.2163120567375886,0.5638297872340425,57.0,0.0673758865248227,2.0808823529411766,0.3687943262411347,2.1603053435114505,1.7127272727272729,55.0,2.3201970443349755,40.6,Risoluto,Risoluto,Fast,120.0,4/4,simple duple
0406,str,Did08M-Ogni_amator-1726-Vinci[1.11][0406].xml,"vn,va,bs",A,s,love,"love,desire",Positive,Did08M,Present,major,5,0.1814967187149703,4.326771653543307,0.721892976593687,3.107989165233546,0.7264957264957265,64,-0.3930563882417117,-0.0275590551181102,-0.2678672404788024,5.334208746481915,0.0039370078740157,0.0,0.2598425196850393,0.2519685039370078,0.484251968503937,0.6732283464566929,40,0.0944881889763779,0.7727272727272727,0.2322834645669291,9.573141588893025,2.07286432160804,2.4512928182267606,1.7055893702567784,1.1367521367521367,83.0,2.771831932444848,0.0125628140703517,0.5361348561836163,2.686348164944161,0.0025125628140703,0.0,0.5276381909547738,0.2814070351758794,0.1884422110552764,0.1834170854271356,57.0,0.1105527638190954,1.1565217391304348,0.7060301507537688,6.142138735329482,2.018181818181818,1.8800398985780455,1.6243011870904804,0.7863247863247863,81.0,1.6293100786680783,0.0181818181818181,0.6176086802240764,2.5934428058585475,0.0036363636363636,0.0,0.509090909090909,0.2654545454545454,0.2218181818181818,0.1854545454545454,64.0,0.1345454545454545,1.1219512195121952,0.68,1.8523489932885904,0.8438746438746438,117.0,0.9367488931056293,105.4,Allegro,Allegro,Fast,90.0,3/8,simple triple
